采集日期,采集时间,设备ID,段落序号,向下镜头视频链接,向前镜头视频链接,session_id,filesize,原始上送时长,任务描述,无效时长,算法端可接受时长,审批人,审批状态,时间标注信息,无效片段标记时长,有效片段标记时长,无效片段标记原因,NOTE,操作员姿态,头部移动,向下摄像头手部位置,向前摄像头手部位置,has_tool_use,has_tool_use_significant,其余数据标签,LET PT,Unnamed: 27,肇庆审核
2026-02-20,14:24:39,082c,0,http://localhost:8082/faster?path=082c/session_20260220_062439_547682/segments/082c-down_sbs_0000.mp4,http://localhost:8082/faster?path=082c/session_20260220_062439_547682/segments/082c-front_sbs_0000.mp4,session_20260220_062439_547682,805.97 MB,6.7,整理碗筷,6.7,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 402.0, ""name"": ""手部频繁出画面"", ""type"": ""invalid"", ""duration"": 402.0}]",6.70,0.0,手部频繁出画面(6.70),手部频繁出画面,,,,,,,,,,
2026-02-20,14:36:52,082c,0,http://localhost:8082/faster?path=082c/session_20260220_063652_454179/segments/082c-down_sbs_0000.mp4,http://localhost:8082/faster?path=082c/session_20260220_063652_454179/segments/082c-front_sbs_0000.mp4,session_20260220_063652_454179,856.74 MB,7.1,整理碗筷,7.1,0.0,王炜龙,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 426.0, ""name"": ""手未露全"", ""type"": ""invalid"", ""duration"": 426.0}]",7.10,0.0,手未露全(7.10),手未露全,,,,,,,,,,
2026-02-20,14:46:18,082c,0,http://localhost:8082/faster?path=082c/session_20260220_064618_574117/segments/082c-down_sbs_0000.mp4,http://localhost:8082/faster?path=082c/session_20260220_064618_574117/segments/082c-front_sbs_0000.mp4,session_20260220_064618_574117,943.66 MB,7.9,整理碗筷,7.9,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 474.0, ""name"": ""手部频繁出框"", ""type"": ""invalid"", ""duration"": 474.0}]",7.90,0.0,手部频繁出框(7.90),手部频繁出框,,,,,,,,,,
2026-02-20,20:25:00,082c,1,http://localhost:8082/faster?path=082c/session_20260220_122500_425651/segments/082c-down_sbs_0001.mp4,http://localhost:8082/faster?path=082c/session_20260220_122500_425651/segments/082c-front_sbs_0001.mp4,session_20260220_122500_425651,103.04 MB,0.9,整理碗筷,0.9,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 54.0, ""name"": ""时长过短"", ""type"": ""invalid"", ""duration"": 54.0}]",0.90,0.0,时长过短(0.90),时长过短,,,,,,,,,,
2026-02-20,13:51:11,4f53,0,http://localhost:8082/faster?path=4f53/session_20260220_055111_673740/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260220_055111_673740/segments/4f53-front_sbs_0000.mp4,session_20260220_055111_673740,1037.48 MB,8.6,整理鞋柜,8.6,0.0,吴镔,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 516.0, ""name"": ""手部出画"", ""type"": ""invalid"", ""duration"": 516.0}]",8.60,0.0,手部出画(8.60),手部出画,坐姿,头部自然移动,手部出画面,,,,,,,
2026-02-20,15:10:10,4f53,0,http://localhost:8082/faster?path=4f53/session_20260220_071010_824455/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260220_071010_824455/segments/4f53-front_sbs_0000.mp4,session_20260220_071010_824455,1202.37 MB,10.0,整理鞋柜,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,工作时刷视频(10.00),工作时刷视频,,,,,,,,,,
2026-02-20,18:11:08,4f53,1,http://localhost:8082/faster?path=4f53/session_20260220_101108_549683/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260220_101108_549683/segments/4f53-front_sbs_0001.mp4,session_20260220_101108_549683,1199.25 MB,10.0,整理鞋柜,10.0,0.0,吴镔,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""未工作 手部出画"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,未工作 手部出画(10.00),未工作 手部出画,坐姿,头部自然移动,手部出画面,,,,,,,
2026-02-21,09:29:42,4f53,1,http://localhost:8082/faster?path=4f53/session_20260221_012942_629075/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260221_012942_629075/segments/4f53-front_sbs_0001.mp4,session_20260221_012942_629075,1200.42 MB,10.0,整理鞋柜,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""无意义动作过多"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,无意义动作过多(10.00),无意义动作过多,,,,,,,,,,
2026-02-21,09:51:30,4f53,0,http://localhost:8082/faster?path=4f53/session_20260221_015130_977073/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260221_015130_977073/segments/4f53-front_sbs_0000.mp4,session_20260221_015130_977073,1202.47 MB,10.0,整理鞋柜,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,工作时刷视频(10.00),工作时刷视频,,,,,,,,,,
2026-02-21,09:51:30,4f53,1,http://localhost:8082/faster?path=4f53/session_20260221_015130_977073/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260221_015130_977073/segments/4f53-front_sbs_0001.mp4,session_20260221_015130_977073,1200.27 MB,10.0,整理鞋柜,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""无意义动作过多"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,无意义动作过多(10.00),无意义动作过多,,,,,,,,,,
2026-02-21,09:51:30,4f53,2,http://localhost:8082/faster?path=4f53/session_20260221_015130_977073/segments/4f53-down_sbs_0002.mp4,http://localhost:8082/faster?path=4f53/session_20260221_015130_977073/segments/4f53-front_sbs_0002.mp4,session_20260221_015130_977073,74.19 MB,0.6,整理鞋柜,0.6,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 36.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 36.0}]",0.60,0.0,工作时刷视频(0.60),工作时刷视频,,,,,,,,,,
2026-02-21,10:13:47,4f53,0,http://localhost:8082/faster?path=4f53/session_20260221_021347_628325/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260221_021347_628325/segments/4f53-front_sbs_0000.mp4,session_20260221_021347_628325,1202.44 MB,10.0,整理鞋柜,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""未工作"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,未工作(10.00),未工作,,,,,,,,,,
2026-02-21,10:13:47,4f53,1,http://localhost:8082/faster?path=4f53/session_20260221_021347_628325/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260221_021347_628325/segments/4f53-front_sbs_0001.mp4,session_20260221_021347_628325,1200.33 MB,10.0,整理鞋柜,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""无意义动作过多"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,无意义动作过多(10.00),无意义动作过多,,,,,,,,,,
2026-02-21,10:13:47,4f53,2,http://localhost:8082/faster?path=4f53/session_20260221_021347_628325/segments/4f53-down_sbs_0002.mp4,http://localhost:8082/faster?path=4f53/session_20260221_021347_628325/segments/4f53-front_sbs_0002.mp4,session_20260221_021347_628325,139.78 MB,1.2,整理鞋柜,1.2,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 72.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 72.0}]",1.20,0.0,工作时刷视频(1.20),工作时刷视频,,,,,,,,,,
2026-02-21,10:41:39,4f53,0,http://localhost:8082/faster?path=4f53/session_20260221_024139_465652/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260221_024139_465652/segments/4f53-front_sbs_0000.mp4,session_20260221_024139_465652,1202.42 MB,10.0,整理鞋柜,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,工作时刷视频(10.00),工作时刷视频,,,,,,,,,,
2026-02-21,10:41:39,4f53,1,http://localhost:8082/faster?path=4f53/session_20260221_024139_465652/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260221_024139_465652/segments/4f53-front_sbs_0001.mp4,session_20260221_024139_465652,1155.58 MB,9.6,整理鞋柜,9.6,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 576.0, ""name"": ""无意义动作过多"", ""type"": ""invalid"", ""duration"": 576.0}]",9.60,0.0,无意义动作过多(9.60),无意义动作过多,,,,,,,,,,
2026-02-21,11:02:39,4f53,1,http://localhost:8082/faster?path=4f53/session_20260221_030239_130689/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260221_030239_130689/segments/4f53-front_sbs_0001.mp4,session_20260221_030239_130689,1200.35 MB,10.0,整理鞋柜,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""手出画面"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,手出画面(10.00),手出画面,,,,,,,,,,
2026-02-21,11:02:39,4f53,2,http://localhost:8082/faster?path=4f53/session_20260221_030239_130689/segments/4f53-down_sbs_0002.mp4,http://localhost:8082/faster?path=4f53/session_20260221_030239_130689/segments/4f53-front_sbs_0002.mp4,session_20260221_030239_130689,63.24 MB,0.5,整理鞋柜,0.5,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 30.0, ""name"": ""有效时长过短"", ""type"": ""invalid"", ""duration"": 30.0}]",0.50,0.0,有效时长过短(0.50),时间较短,,,,,,,,,,
2026-02-21,11:24:15,4f53,0,http://localhost:8082/faster?path=4f53/session_20260221_032415_998578/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260221_032415_998578/segments/4f53-front_sbs_0000.mp4,session_20260221_032415_998578,1202.40 MB,10.0,整理鞋柜,10.0,0.0,吴镔,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""手部出画"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,手部出画(10.00),手部出画,坐姿,头部自然移动,手部出画面,,,,,,,
2026-02-21,13:46:01,4f53,1,http://localhost:8082/faster?path=4f53/session_20260221_054601_385949/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260221_054601_385949/segments/4f53-front_sbs_0001.mp4,session_20260221_054601_385949,284.99 MB,2.4,整理名片/会员卡/银行卡,2.4,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 144.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 144.0}]",2.40,0.0,工作时刷视频(2.40),工作时刷视频,,,,,,,,,,
2026-02-21,14:19:10,4f53,1,http://localhost:8082/faster?path=4f53/session_20260221_061910_824495/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260221_061910_824495/segments/4f53-front_sbs_0001.mp4,session_20260221_061910_824495,1200.36 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,工作时刷视频(10.00),工作时刷视频,,,,,,,,,,
2026-02-21,14:48:04,4f53,0,http://localhost:8082/faster?path=4f53/session_20260221_064804_300063/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260221_064804_300063/segments/4f53-front_sbs_0000.mp4,session_20260221_064804_300063,1202.47 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,工作时刷视频(10.00),工作时刷视频,,,,,,,,,,
2026-02-21,15:11:00,4f53,2,http://localhost:8082/faster?path=4f53/session_20260221_071100_856131/segments/4f53-down_sbs_0002.mp4,http://localhost:8082/faster?path=4f53/session_20260221_071100_856131/segments/4f53-front_sbs_0002.mp4,session_20260221_071100_856131,85.68 MB,0.7,整理名片/会员卡/银行卡,0.7,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 42.0, ""name"": ""时长过短"", ""type"": ""invalid"", ""duration"": 42.0}]",0.70,0.0,时长过短(0.70),时长过短,,,,,,,,,,
2026-02-21,16:59:20,4f53,0,http://localhost:8082/faster?path=4f53/session_20260221_085920_215418/segments/4f53-down_sbs_0000.mp4,http://localhost:8082/faster?path=4f53/session_20260221_085920_215418/segments/4f53-front_sbs_0000.mp4,session_20260221_085920_215418,1202.38 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,吴镔,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""手部出画"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,手部出画(10.00),手部出画,坐姿,头部自然移动,手部出画面,,,,,,,
2026-02-23,09:41:02,4f53,1,http://localhost:8082/faster?path=4f53/session_20260223_014102_746354/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260223_014102_746354/segments/4f53-front_sbs_0001.mp4,session_20260223_014102_746354,1200.24 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""工作时刷视频"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,工作时刷视频(10.00),工作时刷视频,,,,,,,,,,
2026-02-23,10:02:00,4f53,1,http://localhost:8082/faster?path=4f53/session_20260223_020200_206360/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260223_020200_206360/segments/4f53-front_sbs_0001.mp4,session_20260223_020200_206360,1200.48 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"":0,""end"":599.96,""name"":""无意义工作"",""type"":""invalid"",""duration"":599.96}]",10.00,0.0,无意义工作(10.00),完全无意义,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-02-23,10:22:49,4f53,1,http://localhost:8082/faster?path=4f53/session_20260223_022249_117003/segments/4f53-down_sbs_0001.mp4,http://localhost:8082/faster?path=4f53/session_20260223_022249_117003/segments/4f53-front_sbs_0001.mp4,session_20260223_022249_117003,1200.33 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"":0,""end"":599.96,""name"":""无意义工作"",""type"":""invalid"",""duration"":599.96}]",10.00,0.0,无意义工作(10.00),完全无意义,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-02-23,10:44:18,4f53,2,http://localhost:8082/faster?path=4f53/session_20260223_024418_690374/segments/4f53-down_sbs_0002.mp4,http://localhost:8082/faster?path=4f53/session_20260223_024418_690374/segments/4f53-front_sbs_0002.mp4,session_20260223_024418_690374,65.26 MB,0.5,整理名片/会员卡/银行卡,0.5,0.0,邹子扬,已审批-无效片段过长,"[{""start"":0.04,""end"":32.56,""name"":""无意义工作"",""type"":""invalid"",""duration"":32.52}]",0.54,0.0,无意义工作(0.54),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-02-24,14:59:48,082c,1,http://localhost:8082/faster?path=082c/session_20260224_065948_928556/segments/082c-down_sbs_0001.mp4,http://localhost:8082/faster?path=082c/session_20260224_065948_928556/segments/082c-front_sbs_0001.mp4,session_20260224_065948_928556,173.57 MB,1.4,书本收纳,1.4,0.0,吴镔,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 84.0, ""name"": ""手部出画 遮挡"", ""type"": ""invalid"", ""duration"": 84.0}]",1.40,0.0,手部出画 遮挡(1.40),手部出画 遮挡,坐姿,头部自然移动,手部出画面,,,,,,,
2026-02-24,15:48:10,082c,0,http://localhost:8082/faster?path=082c/session_20260224_074810_889789/segments/082c-down_sbs_0000.mp4,http://localhost:8082/faster?path=082c/session_20260224_074810_889789/segments/082c-front_sbs_0000.mp4,session_20260224_074810_889789,1025.60 MB,8.5,书本收纳,8.5,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 510.0, ""name"": ""手出画面"", ""type"": ""invalid"", ""duration"": 510.0}]",8.50,0.0,手出画面(8.50),手出画面,,,,,,,,,,
2026-02-24,16:36:12,082c,0,http://localhost:8082/faster?path=082c/session_20260224_083612_501287/segments/082c-down_sbs_0000.mp4,http://localhost:8082/faster?path=082c/session_20260224_083612_501287/segments/082c-front_sbs_0000.mp4,session_20260224_083612_501287,1202.39 MB,10.0,书本收纳,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""手出画面"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,手出画面(10.00),手出画面,,,,,,,,,,
2026-02-24,16:36:12,082c,1,http://localhost:8082/faster?path=082c/session_20260224_083612_501287/segments/082c-down_sbs_0001.mp4,http://localhost:8082/faster?path=082c/session_20260224_083612_501287/segments/082c-front_sbs_0001.mp4,session_20260224_083612_501287,423.63 MB,3.5,书本收纳,3.5,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 210.0, ""name"": ""手出画面"", ""type"": ""invalid"", ""duration"": 210.0}]",3.50,0.0,手出画面(3.50),手出画面,,,,,,,,,,
2026-02-24,17:47:05,082c,0,http://localhost:8082/faster?path=082c/session_20260224_094705_704253/segments/082c-down_sbs_0000.mp4,http://localhost:8082/faster?path=082c/session_20260224_094705_704253/segments/082c-front_sbs_0000.mp4,session_20260224_094705_704253,1202.41 MB,10.0,书本收纳,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""手部频繁出画面"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,手部频繁出画面(10.00),手部频繁出画面,,,,,,,,,,
2026-02-24,17:47:05,082c,1,http://localhost:8082/faster?path=082c/session_20260224_094705_704253/segments/082c-down_sbs_0001.mp4,http://localhost:8082/faster?path=082c/session_20260224_094705_704253/segments/082c-front_sbs_0001.mp4,session_20260224_094705_704253,1200.33 MB,10.0,书本收纳,10.0,0.0,张浩春,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""手出画面"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,手出画面(10.00),手出画面,,,,,,,,,,
2026-02-24,17:47:05,082c,2,http://localhost:8082/faster?path=082c/session_20260224_094705_704253/segments/082c-down_sbs_0002.mp4,http://localhost:8082/faster?path=082c/session_20260224_094705_704253/segments/082c-front_sbs_0002.mp4,session_20260224_094705_704253,889.37 MB,7.4,书本收纳,7.4,0.0,吴镔,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 444.0, ""name"": ""手部出画"", ""type"": ""invalid"", ""duration"": 444.0}]",7.40,0.0,手部出画(7.40),手部出画,坐姿,头部自然移动,手部出画面,,,,,,,
2026-02-24,18:50:39,082c,0,http://localhost:8082/faster?path=082c/session_20260224_105039_759472/segments/082c-down_sbs_0000.mp4,http://localhost:8082/faster?path=082c/session_20260224_105039_759472/segments/082c-front_sbs_0000.mp4,session_20260224_105039_759472,1202.42 MB,10.0,书本收纳,10.0,0.0,邹子扬,已审批-无效片段过长,"[{""start"": 0.0, ""end"": 600.0, ""name"": ""手部频繁出画面"", ""type"": ""invalid"", ""duration"": 600.0}]",10.00,0.0,手部频繁出画面(10.00),手部频繁出画面,,,,,,,,,,
